CUSTOMER_ID,YEAR_MONTH,Churn_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Product_count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Last_3M_6M,Total_Ct_Chng_Last_3M_6M,Avg_Utilization_Ratio
708969633,202101,Existing Customer,42,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,6,5,1,2447.0,2195,252.0,4544,80,0.717,0.667,0.897
715765758,202102,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3,814,624.3,4217,72,0.675,0.5,0.566
803097333,202103,Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Blue,35,,3,4,10873.0,1514,9359.0,5089,82,0.879,0.783,0.139
710411358,202106,Attrited Customer,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596.0,2199,5397.0,2164,45,0.633,0.5,0.289
715660308,202105,Attrited Customer,54,F,3,College,Married,Less than $40K,Blue,44,,3,2,2921.0,2412,509.0,2612,33,0.823,0.375,0.826
711866358,202102,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0,0,10136.0,4429,78,0.428,0.472,0.0
710738883,202104,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,4222,61,0.843,0.649,0.5
717822108,202104,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Blue,48,,2,3,3302.0,2517,785.0,4613,85,0.785,0.932,0.762
714407058,202105,Existing Customer,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0,2330,28667.0,3821,81,0.65,0.841,0.075
710744433,202106,Existing Customer,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,2578.0,2424,154.0,4077,78,0.517,0.625,0.94
778959258,202104,Attrited Customer,51,F,1,Unknown,Married,Less than $40K,Blue,32,,3,3,1438.3,0,1438.3,2585,45,0.905,0.5,0.0
713320008,202102,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034.0,468,2566.0,4172,66,0.553,0.784,0.154
766795983,202103,Existing Customer,46,F,1,Unknown,Single,Less than $40K,Blue,40,,2,2,1438.3,0,1438.3,4692,91,0.756,0.596,0.0
716256483,202102,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,36,6,2,4,2611.0,1824,787.0,4232,80,0.711,0.633,0.699
712364283,202102,Existing Customer,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0,1398,824.0,3960,79,0.785,0.756,0.629
714620358,202101,Attrited Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,,3,4,3328.0,2517,811.0,2196,47,0.553,0.621,0.756
709145958,202104,Attrited Customer,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440.0,1002,1438.0,1533,42,0.061,0.105,0.411
709787733,202101,Existing Customer,54,F,4,College,Single,Unknown,Blue,48,3,2,2,9723.0,1307,8416.0,4043,76,0.803,0.9,0.134
809071083,202106,Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346.0,2150,196.0,4592,90,0.666,0.8,0.916
721165608,202106,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Silver,36,,6,3,26142.0,0,26142.0,3969,78,0.651,0.902,0.0
716668308,202106,Attrited Customer,39,F,4,High School,Single,Unknown,Blue,36,3,2,4,12405.0,0,12405.0,3151,39,0.949,0.444,0.0
708760458,202101,Existing Customer,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655.0,0,17655.0,3692,79,0.583,0.549,0.0
720333783,202102,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,33,,1,4,4941.0,786,4155.0,3822,50,0.833,1.083,0.159
789212883,202104,Attrited Customer,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644.0,0,1644.0,2533,44,0.82,0.517,0.0
711341433,202102,Existing Customer,34,F,2,Graduate,Single,Unknown,Blue,24,6,3,3,3095.0,2010,1085.0,3901,77,0.668,0.711,0.649
720235608,202102,Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,,3,1,3828.0,0,3828.0,4470,58,0.599,0.812,0.0
716890533,202105,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,36,6,2,2,2182.0,1722,460.0,5377,86,0.937,0.654,0.789
708491508,202102,Existing Customer,51,M,2,Unknown,Single,$60K - $80K,Blue,42,3,3,2,13906.0,1430,12476.0,3856,68,0.772,1.061,0.103
718542858,202104,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,4623,84,0.786,0.585,0.094
717750858,202104,Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,,3,2,2973.0,2446,527.0,3769,78,0.612,0.95,0.823
712450008,202101,Attrited Customer,50,F,2,Post-Graduate,Married,Unknown,Blue,36,5,2,4,4045.0,0,4045.0,2438,41,0.66,0.464,0.0
827628408,202102,Existing Customer,40,M,4,Graduate,Married,$80K - $120K,Blue,36,,3,2,2165.0,1465,700.0,3672,64,0.622,0.73,0.677
713492583,202106,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845.0,0,5845.0,2308,35,0.504,0.591,0.0
718054833,202103,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,37,6,3,4,15341.0,1016,14325.0,2916,65,0.709,0.548,0.066
788770908,202105,Existing Customer,45,M,4,College,Married,$60K - $80K,Blue,26,6,2,2,3035.0,1498,1537.0,4275,67,0.903,0.675,0.494
710175783,202106,Existing Customer,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0,1042,944.0,4303,59,0.593,0.788,0.525
715429608,202102,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.0,1517,3085.0,3520,66,1.292,1.0,0.33
714058308,202102,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0,2384,305.0,1941,53,0.365,0.656,0.887
717965808,202105,Existing Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,54,5,1,4,9383.0,829,8554.0,5783,73,0.515,0.622,0.088
709265208,202106,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438.3,780,658.3,4422,59,0.66,0.844,0.542
713114133,202106,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,2092,38,0.529,0.31,0.0
721349883,202105,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,1,2847.0,2082,765.0,3672,59,0.787,0.553,0.731
758965158,202101,Existing Customer,44,M,5,High School,Single,$80K - $120K,Blue,37,,2,3,15638.0,1729,13909.0,4396,83,0.843,0.566,0.111
749722908,202101,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0,1346,9354.0,4054,68,0.639,0.7,0.126
709495833,202105,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,4,1438.3,0,1438.3,1944,36,0.421,0.5,0.0
717575958,202104,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694.0,479,1215.0,2349,42,0.838,0.312,0.283
714406158,202105,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939.0,0,7939.0,2269,42,0.551,0.312,0.0
767243208,202102,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,,2,2,2555.0,1587,968.0,4193,79,1.088,0.881,0.621
711515433,202103,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,36,,1,2,2850.0,2517,333.0,4320,85,0.625,0.735,0.883
720190908,202105,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,51,6,2,4,8973.0,1300,7673.0,4699,72,0.568,0.714,0.145
818814933,202106,Existing Customer,58,F,1,Unknown,Single,$40K - $60K,Blue,53,,3,1,6960.0,1536,5424.0,3112,79,0.437,0.549,0.221
719794383,202106,Existing Customer,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0,0,4167.0,5039,85,0.917,0.809,0.0
709766808,202102,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,36,,3,2,5099.0,1178,3921.0,3819,82,0.912,0.864,0.231
709666908,202101,Existing Customer,42,F,4,Graduate,Divorced,Unknown,Blue,36,3,3,1,2782.0,1782,1000.0,4669,93,0.853,0.755,0.641
794653983,202104,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480.0,1017,463.0,5245,80,1.008,0.86,0.687
716593533,202105,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0,0,5070.0,3651,76,1.01,0.652,0.0
714113658,202106,Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,41,,3,1,2757.0,1425,1332.0,3992,76,0.574,1.054,0.517
708776658,202101,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,43,6,3,2,5774.0,1519,4255.0,4444,70,0.458,0.667,0.263
712225008,202105,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,6,3,6054.0,1103,4951.0,3998,80,0.613,0.739,0.182
787450758,202103,Existing Customer,57,M,1,Unknown,Single,$60K - $80K,Blue,43,,3,1,19090.0,0,19090.0,4712,88,0.53,0.517,0.0
789099783,202101,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,31,6,3,3,2069.0,839,1230.0,4117,70,0.923,0.707,0.406
711751533,202103,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,,1,3,2447.0,1973,474.0,4784,75,0.476,0.562,0.806
708367908,202106,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,1,2,3022.0,1627,1395.0,4390,82,0.835,0.783,0.538
714951858,202105,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,3,4473.0,0,4473.0,4047,56,0.543,0.75,0.0
720436008,202102,Existing Customer,54,F,1,Doctorate,Unknown,Less than $40K,Blue,43,4,6,4,5267.0,0,5267.0,4196,81,0.631,0.588,0.0
718984533,202105,Existing Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,29,6,2,4,7199.0,1274,5925.0,4552,100,0.639,0.786,0.177
716982483,202101,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,4,2,1438.3,0,1438.3,4497,79,0.584,0.612,0.0
708681708,202103,Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245.0,0,3245.0,1977,29,0.553,0.261,0.0
720202008,202106,Existing Customer,47,F,5,Unknown,Single,$40K - $60K,Blue,40,,3,4,3888.0,2517,1371.0,4377,88,0.641,0.725,0.647
714483033,202102,Existing Customer,45,F,5,Unknown,Married,Unknown,Blue,40,3,2,2,14728.0,0,14728.0,4660,85,0.708,0.735,0.0
711468708,202106,Attrited Customer,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438.3,0,1438.3,1986,52,0.406,0.486,0.0
821724483,202101,Attrited Customer,48,M,4,Unknown,Single,$40K - $60K,Blue,43,2,3,2,11272.0,1744,9528.0,1455,34,0.347,0.214,0.155
716402508,202105,Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,36,,3,3,2705.0,1681,1024.0,4265,87,0.577,0.776,0.621
721189008,202105,Existing Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,27,,2,4,12270.0,0,12270.0,4578,67,0.543,0.811,0.0
712867983,202103,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006.0,633,2373.0,5177,66,0.733,0.65,0.211
713814408,202106,Existing Customer,39,M,2,Uneducated,Single,$80K - $120K,Blue,36,6,2,4,7901.0,1184,6717.0,3667,66,0.863,0.784,0.15
716671983,202106,Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983.0,1885,4098.0,4141,65,0.601,0.711,0.315
708252108,202104,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0,1907,5455.0,4065,65,0.693,0.711,0.259
717212958,202103,Existing Customer,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,6,3,3,3046.0,2415,631.0,3153,57,0.492,0.583,0.793
713048733,202103,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,4054,75,0.356,0.364,0.054
779841483,202102,Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972.0,1424,11548.0,2238,36,0.525,0.2,0.11
710701233,202101,Existing Customer,44,F,5,Graduate,Single,Unknown,Blue,37,3,1,1,17785.0,1259,16526.0,3890,72,0.806,1.118,0.071
718837683,202104,Existing Customer,55,M,2,High School,Single,$120K +,Blue,49,6,3,4,3029.0,1505,1524.0,2394,50,0.56,0.471,0.497
718127958,202105,Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,36,4,2,2,9097.0,1656,7441.0,4174,85,0.813,0.7,0.182
718685358,202101,Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,44,6,1,4,1438.3,0,1438.3,4488,84,0.827,0.826,0.0
771559158,202101,Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,,1,3,2375.0,1163,1212.0,4769,80,0.917,0.905,0.49
710138883,202104,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,,2,2,8109.0,0,8109.0,1835,43,0.601,0.344,0.0
711197658,202106,Existing Customer,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,,1,0,2618.0,2026,592.0,4198,68,0.669,0.619,0.774
709045683,202102,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,30,3,2,1,3549.0,0,3549.0,3921,63,0.584,0.8,0.0
708272808,202105,Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718.0,1474,1244.0,3542,59,0.71,0.639,0.542
720292983,202105,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,4929,61,0.637,0.488,0.805
709112508,202106,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,,3,4,3802.0,1300,2502.0,2165,36,0.627,0.385,0.342
712840608,202103,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736.0,993,1743.0,4078,85,1.06,0.977,0.363
788920308,202103,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,37,3,2,1,2258.0,1250,1008.0,4368,75,0.611,0.596,0.554
718160358,202104,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,3,2,1438.3,0,1438.3,2492,35,0.885,0.296,0.0
719325783,202106,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2954.0,2517,437.0,1909,28,0.619,0.474,0.852
712885533,202105,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,31,6,3,2,11882.0,1472,10410.0,3291,62,0.413,0.722,0.124
719268333,202103,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438.3,0,1438.3,4205,88,0.929,0.66,0.0
721004133,202101,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,6,2,2,1438.3,538,900.3,4093,73,0.675,0.659,0.374
714103908,202106,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,36,,2,2,2778.0,743,2035.0,4515,74,0.812,0.51,0.267
771502383,202101,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,42,,5,4,2474.0,1539,935.0,4884,80,0.649,0.509,0.622
713014533,202104,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,3557,64,0.951,1.065,0.283
713980383,202105,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,1902,28,0.501,0.273,0.0
711294258,202106,Existing Customer,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,3,2642.0,2377,265.0,4780,88,0.829,0.725,0.9
719954733,202105,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,28,,6,3,30357.0,1255,29102.0,4435,68,0.788,0.889,0.041
711561933,202105,Existing Customer,57,F,1,Uneducated,Divorced,Less than $40K,Blue,47,6,6,1,2201.0,1420,781.0,4256,70,0.762,0.591,0.645
826077033,202104,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002.0,0,2002.0,2423,39,0.803,0.857,0.0
711555483,202105,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,36,,3,2,8777.0,2517,6260.0,4551,83,0.696,0.729,0.287
715194183,202105,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,,3,4,2575.0,411,2164.0,2423,43,0.833,0.593,0.16
716929233,202101,Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,,3,4,5182.0,1607,3575.0,5235,92,0.874,0.586,0.31
709014558,202101,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,42,3,3,2,3783.0,0,3783.0,4383,82,0.59,0.783,0.0
710636208,202105,Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,40,3,5,3,34516.0,0,34516.0,3847,74,0.922,0.805,0.0
815525508,202106,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0,0,1515.0,3894,60,0.819,0.818,0.0
718746933,202101,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47,6,3,4,2865.0,2022,843.0,3441,66,0.547,0.65,0.706
715686183,202105,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,34,6,2,1,2711.0,0,2711.0,4795,65,0.636,1.031,0.0
741778458,202103,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,47,,2,3,2341.0,1550,791.0,3406,57,0.656,1.478,0.662
801056358,202102,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,45,6,1,3,13287.0,1864,11423.0,3851,75,0.603,0.705,0.14
709486158,202101,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,20,,1,3,1438.3,0,1438.3,4530,72,0.896,0.636,0.0
713826183,202101,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639.0,0,1639.0,2242,44,0.481,0.571,0.0
803342358,202101,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49,3,1,4,5668.0,2517,3151.0,3382,56,0.704,0.931,0.444
780292683,202103,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,,4,4,24542.0,2354,22188.0,984,24,0.314,0.263,0.096
788646858,202103,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.0,1268,691.0,4275,61,0.731,0.649,0.647
711116133,202102,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838.0,0,1838.0,2461,47,0.743,1.136,0.0
708584208,202104,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,,2,4,3111.0,2517,594.0,2367,41,0.646,0.519,0.809
789097833,202105,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27,,3,3,3927.0,720,3207.0,4230,93,0.63,0.898,0.183
709443633,202103,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345.0,838,3507.0,4770,62,0.593,0.722,0.193
767280633,202101,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,39,5,2,2,3003.0,1454,1549.0,4378,96,0.595,0.548,0.484
713096583,202105,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,1438.3,544,894.3,2294,40,0.543,0.739,0.378
721033908,202106,Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,46,6,3,1,2541.0,1053,1488.0,4552,82,0.926,0.745,0.414
756025233,202103,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422.0,1014,1408.0,2437,44,0.688,0.467,0.419
711977508,202102,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,1,2,4,1440.0,1211,229.0,2141,40,0.465,0.481,0.841
772076208,202101,Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,47,6,3,0,26108.0,1146,24962.0,3677,70,0.476,0.892,0.044
710666583,202101,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,,2,4,2516.0,2312,204.0,2321,36,0.625,0.5,0.919
712369308,202102,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,4,3,2,3646.0,1047,2599.0,1969,38,0.633,0.52,0.287
794784633,202105,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214.0,2123,91.0,4478,77,0.64,0.791,0.959
716437533,202105,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,43,,3,3,11862.0,0,11862.0,4101,88,0.52,0.66,0.0
715109508,202105,Existing Customer,44,F,3,College,Married,Unknown,Blue,36,3,1,4,8729.0,1427,7302.0,5347,96,0.829,0.524,0.163
795392433,202106,Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,29,,1,1,2423.0,0,2423.0,4651,69,0.663,0.568,0.0
712721358,202103,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073.0,2517,1556.0,2059,43,0.575,0.433,0.618
720118908,202101,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,36,5,2,4,9916.0,0,9916.0,3477,65,0.793,0.667,0.0
799486158,202104,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,29,,2,4,1438.3,949,489.3,4222,65,0.736,0.667,0.66
718980633,202103,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36,,3,3,6452.0,1151,5301.0,4835,84,0.884,0.714,0.178
717336408,202103,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0,1411,541.0,2452,44,0.642,0.63,0.723
709546608,202106,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3,647,791.3,4803,64,0.889,0.684,0.45
823624158,202101,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,49,,2,2,4500.0,0,4500.0,4579,78,0.761,0.814,0.0
771688983,202105,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,41,,1,2,2252.0,1811,441.0,4201,68,0.68,1.125,0.804
708701358,202105,Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,3,2370.0,2031,339.0,4000,79,0.889,0.975,0.857
712048008,202103,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44,,2,2,2610.0,1988,622.0,4127,69,0.576,0.533,0.762
710712783,202104,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2294.0,1787,507.0,3904,76,0.748,0.854,0.779
716626008,202106,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,4,3,4,5062.0,1659,3403.0,4243,102,0.836,0.672,0.328
718284408,202105,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,30,5,2,2,2415.0,1452,963.0,3970,68,0.609,0.619,0.601
717414933,202102,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,45,3,3,3,2918.0,2049,869.0,3818,61,0.501,0.605,0.702
713032233,202101,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,36,5,1,4,2708.0,2271,437.0,4812,83,0.61,0.766,0.839
714234858,202102,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,5,1,4,3666.0,1739,1927.0,4735,84,0.779,0.826,0.474
714818058,202106,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3,0,1438.3,4591,74,0.71,0.644,0.0
708731658,202105,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,,3,4,1438.3,0,1438.3,1587,42,0.387,0.448,0.0
708706833,202103,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809.0,0,2809.0,2466,40,0.854,0.538,0.0
780100533,202106,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,31,,2,4,26303.0,2376,23927.0,3586,67,0.583,0.914,0.09
711712983,202101,Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,46,6,2,3,15982.0,0,15982.0,4503,80,0.687,0.667,0.0
712549758,202104,Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,25,6,2,1,25060.0,0,25060.0,3749,61,0.758,0.743,0.0
713348433,202104,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29,6,3,2,1545.0,751,794.0,4477,62,0.551,0.59,0.486
820599333,202104,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,38,6,2,2,1438.3,604,834.3,4469,85,0.771,0.932,0.42
787261008,202102,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,4,3,4,4112.0,1128,2984.0,4446,75,0.587,0.667,0.274
778343958,202102,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,27,3,3,0,1451.0,0,1451.0,3866,72,0.5,0.714,0.0
788407833,202106,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42,,3,2,16424.0,1368,15056.0,4025,79,0.55,0.881,0.083
760807608,202106,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41,5,3,4,2340.0,1680,660.0,4751,83,0.791,0.804,0.718
771108933,202105,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926.0,879,1047.0,4385,71,0.536,0.614,0.456
715954158,202102,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,4,2954.0,931,2023.0,2433,29,0.575,0.381,0.315
715499058,202101,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,,3,2,1848.0,0,1848.0,2775,33,0.906,0.435,0.0
717995958,202104,Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,38,5,1,4,1634.0,1463,171.0,4397,72,0.873,0.565,0.895
718736883,202101,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36,4,1,4,4328.0,2058,2270.0,3421,61,0.835,1.033,0.476
721045608,202103,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32,6,3,3,2943.0,2131,812.0,4554,75,0.597,0.562,0.724
715215108,202102,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,46,,3,3,2611.0,1573,1038.0,4899,68,0.902,0.581,0.602
795823383,202104,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,37,5,1,3,2419.0,0,2419.0,3888,63,0.762,0.853,0.0
718338708,202106,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,38,5,2,2,5481.0,0,5481.0,3380,73,0.784,0.78,0.0
713588958,202106,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,25,4,1,1,2129.0,1507,622.0,3655,70,0.636,0.667,0.708
710120358,202102,Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,27,6,2,4,9026.0,2312,6714.0,2229,37,0.561,0.762,0.256
809582058,202105,Existing Customer,48,M,2,Unknown,Unknown,$40K - $60K,Blue,43,5,2,2,1761.0,1249,512.0,4410,73,0.936,0.622,0.709
709199358,202104,Attrited Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316.0,0,3316.0,1684,19,0.372,0.188,0.0
821889858,202102,Attrited Customer,50,F,1,Doctorate,Single,Unknown,Blue,46,6,4,3,1970.0,1477,493.0,2493,44,0.662,0.571,0.75
